SubjectID,AssignmentID,ProblemID,ProblemKey,EventID,CodeStateID,attempt_number_student,attempt_number_problem,Score,is_correct_attempt,prompt_name,valid_json,raw_output,code_completeness,code_readability,control_flow_quality,decomposition_quality,variable_naming_quality,algorithmic_efficiency,error_proneness,overall_code_quality,llm_confidence,strategy_type
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,439,1,439_1,188317,044bde4cca4c580a00c0a1fbcdf84159e0823543e5aee2aecd729aa3577fa3a3,1,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,439,1,439_1,188317,044bde4cca4c580a00c0a1fbcdf84159e0823543e5aee2aecd729aa3577fa3a3,1,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,439,1,439_1,188317,044bde4cca4c580a00c0a1fbcdf84159e0823543e5aee2aecd729aa3577fa3a3,1,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,487,17,487_17,247915,99c5823c95d8e512d905e990730d4d4eaf58ae25d6331c16f5d0c6fde875567d,33,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,487,17,487_17,247915,99c5823c95d8e512d905e990730d4d4eaf58ae25d6331c16f5d0c6fde875567d,33,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,487,17,487_17,247915,99c5823c95d8e512d905e990730d4d4eaf58ae25d6331c16f5d0c6fde875567d,33,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,487,25,487_25,247863,c0656e4ce7c9345b096fec291dec6d4c84ba7c34c58b26b2c25f07f845c102a9,65,10,0.666667,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 2, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,4.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,487,25,487_25,247863,c0656e4ce7c9345b096fec291dec6d4c84ba7c34c58b26b2c25f07f845c102a9,65,10,0.666667,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 2, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,2.0,3.0,1.0,5.0,3.0,4.0,2.0,4.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,487,25,487_25,247863,c0656e4ce7c9345b096fec291dec6d4c84ba7c34c58b26b2c25f07f845c102a9,65,10,0.666667,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,492,38,492_38,319895,47faf75da00c8c99e861aaa611b6a858deb18effe9663dc20964115bc48d6e08,97,2,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 3, ""code_readability"": 4, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 3, ""error_proneness"": 3, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,492,38,492_38,319895,47faf75da00c8c99e861aaa611b6a858deb18effe9663dc20964115bc48d6e08,97,2,0.0,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 4, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 3, ""error_proneness"": 3, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,492,38,492_38,319895,47faf75da00c8c99e861aaa611b6a858deb18effe9663dc20964115bc48d6e08,97,2,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""hardcoded_solution""}",4.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,5.0,hardcoded_solution
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,502,118,502_118,471280,66ae685e60b8ec22957f54cf53964d00b4ace0a4bc7c0a71c050279b8ef6ce78,129,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,502,118,502_118,471280,66ae685e60b8ec22957f54cf53964d00b4ace0a4bc7c0a71c050279b8ef6ce78,129,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,direct_conditionals
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,502,118,502_118,471280,66ae685e60b8ec22957f54cf53964d00b4ace0a4bc7c0a71c050279b8ef6ce78,129,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,439,1,439_1,19129,cff671fd20711a74d4114822202b298cfa28c0607884649767ed285e7c87415c,1,1,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 3, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""incomplete_or_empty""}",2.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,incomplete_or_empty
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,439,1,439_1,19129,cff671fd20711a74d4114822202b298cfa28c0607884649767ed285e7c87415c,1,1,0.0,0,prompt_1_structured,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""incomplete_or_empty""}",2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,incomplete_or_empty
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,439,1,439_1,19129,cff671fd20711a74d4114822202b298cfa28c0607884649767ed285e7c87415c,1,1,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 3, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 5, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""incomplete_or_empty""}",2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,incomplete_or_empty
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,439,13,439_13,19076,14227f5585a2b2b552f897a87021bef168ab636b95048dab2eb380443fe480df,58,22,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,4.0,2.0,5.0,5.0,3.0,3.0,4.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,439,13,439_13,19076,14227f5585a2b2b552f897a87021bef168ab636b95048dab2eb380443fe480df,58,22,0.0,0,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 3, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,5.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,439,13,439_13,19076,14227f5585a2b2b552f897a87021bef168ab636b95048dab2eb380443fe480df,58,22,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 4, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,487,25,487_25,26011,fd286a9214a260cdfe3408d8cc04f8857dfb2619ad6363814fda3308ae77bb9f,115,4,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,4.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,487,25,487_25,26011,fd286a9214a260cdfe3408d8cc04f8857dfb2619ad6363814fda3308ae77bb9f,115,4,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,487,25,487_25,26011,fd286a9214a260cdfe3408d8cc04f8857dfb2619ad6363814fda3308ae77bb9f,115,4,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,492,40,492_40,62095,abbbce0303a0c0e0c2e9fbf39496225975a6bec09c94ed11b21ffcaf4b3feb83,172,8,0.461538,0,prompt_0_minimal,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,492,40,492_40,62095,abbbce0303a0c0e0c2e9fbf39496225975a6bec09c94ed11b21ffcaf4b3feb83,172,8,0.461538,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,492,40,492_40,62095,abbbce0303a0c0e0c2e9fbf39496225975a6bec09c94ed11b21ffcaf4b3feb83,172,8,0.461538,0,prompt_2_rubric,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,502,118,502_118,97564,9cce885120978f33837e60793f9c71bf371c6e6d556b41b2fdfbc86a6d929715,229,2,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,502,118,502_118,97564,9cce885120978f33837e60793f9c71bf371c6e6d556b41b2fdfbc86a6d929715,229,2,1.0,1,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,direct_conditionals
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,502,118,502_118,97564,9cce885120978f33837e60793f9c71bf371c6e6d556b41b2fdfbc86a6d929715,229,2,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,439,1,439_1,18163,5577bd0c9de2de817e6a5b507e379515e439829183e6c89dbe732f212a6f773c,1,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,439,1,439_1,18163,5577bd0c9de2de817e6a5b507e379515e439829183e6c89dbe732f212a6f773c,1,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,439,1,439_1,18163,5577bd0c9de2de817e6a5b507e379515e439829183e6c89dbe732f212a6f773c,1,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,439,235,439_235,18145,8c61657690c30530a8e1ec862cef281f97e02f352aebf4be207613f5e806a9cd,21,1,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,439,235,439_235,18145,8c61657690c30530a8e1ec862cef281f97e02f352aebf4be207613f5e806a9cd,21,1,0.0,0,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,439,235,439_235,18145,8c61657690c30530a8e1ec862cef281f97e02f352aebf4be207613f5e806a9cd,21,1,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,487,100,487_100,26762,cf83233de9c210ec8ce967a0a2f9a49b91cb43c4920470230f7b9020857daaa7,41,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""helper_methods""}",5.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,helper_methods
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,487,100,487_100,26762,cf83233de9c210ec8ce967a0a2f9a49b91cb43c4920470230f7b9020857daaa7,41,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""helper_methods""}",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,helper_methods
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,487,100,487_100,26762,cf83233de9c210ec8ce967a0a2f9a49b91cb43c4920470230f7b9020857daaa7,41,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""helper_methods""}",5.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,helper_methods
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,494,67,494_67,71977,3021a7382dc4f78b1a139008cf96d6167dacd908a6959043bfe99913cdc5d0a2,62,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,494,67,494_67,71977,3021a7382dc4f78b1a139008cf96d6167dacd908a6959043bfe99913cdc5d0a2,62,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,494,67,494_67,71977,3021a7382dc4f78b1a139008cf96d6167dacd908a6959043bfe99913cdc5d0a2,62,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,direct_conditionals
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,502,118,502_118,94804,fa8af927877bef599b83eeaa926fc9d2acd0c83f197f1530fe3abdc53fcdc9ec,82,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,loops_or_iteration
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,502,118,502_118,94804,fa8af927877bef599b83eeaa926fc9d2acd0c83f197f1530fe3abdc53fcdc9ec,82,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,loops_or_iteration
